date,value
2020/1/3 1:50,84.9
2020/1/3 2:00,85.1
2020/1/3 2:10,85.8
2020/1/3 2:20,86.5
2020/1/3 2:30,86.7
2020/1/3 2:40,87.2
2020/1/3 2:50,86.6
2020/1/3 3:00,86.9
2020/1/3 3:10,85.4
2020/1/3 3:20,85.1
2020/1/3 3:30,84.3
2020/1/3 3:40,84
2020/1/3 3:50,83.7
2020/1/3 4:00,83.5
2020/1/3 4:10,84.6
2020/1/3 4:20,84.7
2020/1/3 4:30,85.1
2020/1/3 4:40,85.1
2020/1/3 4:50,85.1
2020/1/3 5:00,84.9
2020/1/3 5:10,84.9
2020/1/3 5:20,85
2020/1/3 5:30,84.5
2020/1/3 5:40,85.9
2020/1/3 5:50,87
2020/1/3 6:00,87.3
2020/1/3 6:10,87.2
2020/1/3 6:20,86.3
2020/1/3 6:30,85.7
2020/1/3 6:40,85.4
2020/1/3 6:50,85.6
2020/1/3 7:00,86
2020/1/3 7:10,86
2020/1/3 7:20,86.1
2020/1/3 7:30,85.6
2020/1/3 7:40,85.4
2020/1/3 7:50,84.5
2020/1/3 8:00,84.2
2020/1/3 8:10,82.8
2020/1/3 8:20,82.4
2020/1/3 8:30,82
2020/1/3 8:40,82
2020/1/3 8:50,83
2020/1/3 9:00,83.7
2020/1/3 9:10,83.4
2020/1/3 9:20,83
2020/1/3 9:30,83.7
2020/1/3 9:40,84
2020/1/3 9:50,84.1
2020/1/3 10:00,84
2020/1/3 10:10,83.9
2020/1/3 10:20,83.7
2020/1/3 10:30,83.6
2020/1/3 10:40,83.3
2020/1/3 10:50,82.8
2020/1/3 11:00,82.3
2020/1/3 11:10,82.2
2020/1/3 11:20,81.8
2020/1/3 11:30,82
2020/1/3 11:40,81.9
2020/1/3 11:50,82
2020/1/3 12:00,81.3
2020/1/3 12:10,80.6
2020/1/3 12:20,80.4
2020/1/3 12:30,80.2
2020/1/3 12:40,78.3
2020/1/3 12:50,74.7
2020/1/3 13:00,73.7
2020/1/3 13:10,73.3
2020/1/3 13:20,73.3
2020/1/3 13:30,73.5
2020/1/3 13:40,73.9
2020/1/3 13:50,74.6
2020/1/3 14:00,74.8
2020/1/3 14:10,75.1
2020/1/3 14:20,75.6
2020/1/3 14:30,75.9
2020/1/3 14:40,76.2
2020/1/3 14:50,76.8
2020/1/3 15:00,76.7
2020/1/3 15:10,77
2020/1/3 15:20,76.7
2020/1/3 15:30,76.5
2020/1/3 15:40,76.5
2020/1/3 15:50,76.5
2020/1/3 16:00,76.6
2020/1/3 16:10,76.8
2020/1/3 16:20,77
2020/1/3 16:30,77.3
2020/1/3 16:40,77.8
2020/1/3 16:50,77.6
2020/1/3 17:00,77.8
2020/1/3 17:10,78.1
2020/1/3 17:20,78.7
2020/1/3 17:30,79.2
2020/1/3 17:40,79.6
2020/1/3 17:50,80
2020/1/3 18:00,79.9
2020/1/3 18:10,80.1
2020/1/3 18:20,81
2020/1/3 18:30,81.7
2020/1/3 18:40,81.5
2020/1/3 18:50,80.7
2020/1/3 19:00,80
2020/1/3 19:10,79.5
2020/1/3 19:20,79.7
2020/1/3 19:30,80.3
2020/1/3 19:40,79.7
2020/1/3 19:50,79.7
2020/1/3 20:00,79.4
2020/1/3 20:10,78.9
2020/1/3 20:20,79
2020/1/3 20:30,79.2
2020/1/3 20:40,79.2
2020/1/3 20:50,79.4
2020/1/3 21:00,78.8
2020/1/3 21:10,79.1
2020/1/3 21:20,79.2
2020/1/3 21:30,79.6
2020/1/3 21:40,80.2
2020/1/3 21:50,80.5
2020/1/3 22:00,80
2020/1/3 22:10,80.7
2020/1/3 22:20,83.6
2020/1/3 22:30,85.2
2020/1/3 22:40,85.3
2020/1/3 22:50,84.8
2020/1/3 23:00,84
2020/1/3 23:10,83.5
2020/1/3 23:20,84.3
2020/1/3 23:30,87.2
2020/1/3 23:40,89.3
2020/1/3 23:50,89.2
2020/1/4 0:00,87.5
2020/1/4 0:10,85
2020/1/4 0:20,85.2
2020/1/4 0:30,85.8
2020/1/4 0:40,85.3
2020/1/4 0:50,84.6
2020/1/4 1:00,84.1
2020/1/4 1:10,83.3
2020/1/4 1:20,83.8
2020/1/4 1:30,85
2020/1/4 1:40,85.4
2020/1/4 1:50,84.6
2020/1/4 2:00,83.7
2020/1/4 2:10,83.5
2020/1/4 2:20,83.2
2020/1/4 2:30,81.1
2020/1/4 2:40,81.3
2020/1/4 2:50,83.7
2020/1/4 3:00,84.8
2020/1/4 3:10,84.7
2020/1/4 3:20,85.1
2020/1/4 3:30,84.9
2020/1/4 3:40,84
2020/1/4 3:50,82.7
2020/1/4 4:00,81.8
2020/1/4 4:10,81.3
2020/1/4 4:20,80.8
2020/1/4 4:30,80.3
2020/1/4 4:40,80.4
2020/1/4 4:50,80.3
2020/1/4 5:00,80.1
2020/1/4 5:10,79.7
2020/1/4 5:20,79.4
2020/1/4 5:30,79.1
2020/1/4 5:40,79
2020/1/4 5:50,79
2020/1/4 6:00,79
2020/1/4 6:10,79.3
2020/1/4 6:20,80.1
2020/1/4 6:30,80.5
2020/1/4 6:40,80.6
2020/1/4 6:50,80.2
2020/1/4 7:00,80.4
2020/1/4 7:10,79.6
2020/1/4 7:20,79.2
2020/1/4 7:30,79.2
2020/1/4 7:40,79.3
2020/1/4 7:50,78.8
2020/1/4 8:00,78.4
2020/1/4 8:10,78
2020/1/4 8:20,77.2
2020/1/4 8:30,76.8
2020/1/4 8:40,76.4
2020/1/4 8:50,76.3
2020/1/4 9:00,76.4
2020/1/4 9:10,76
2020/1/4 9:20,75.4
2020/1/4 9:30,74.8
2020/1/4 9:40,74.7
2020/1/4 9:50,74.1
2020/1/4 10:00,73.8
2020/1/4 10:10,73.3
2020/1/4 10:20,72.8
2020/1/4 10:30,72.8
2020/1/4 10:40,72.7
2020/1/4 10:50,73.7
2020/1/4 11:00,74.2
2020/1/4 11:10,74.5
2020/1/4 11:20,74.9
2020/1/4 11:30,74.7
2020/1/4 11:40,74.4
2020/1/4 11:50,74
2020/1/4 12:00,73.8
2020/1/4 12:10,73.4
2020/1/4 12:20,72.8
2020/1/4 12:30,72.4
2020/1/4 12:40,72.2
2020/1/4 12:50,71.8
2020/1/4 13:00,71.7
2020/1/4 13:10,71.1
2020/1/4 13:20,70.9
2020/1/4 13:30,70.5
2020/1/4 13:40,69.93
2020/1/4 13:50,70
2020/1/4 14:00,69.71
2020/1/4 14:10,69.66
2020/1/4 14:20,69.68
2020/1/4 14:30,71.2
2020/1/4 14:40,74
2020/1/4 14:50,77.8
2020/1/4 15:00,80.5
2020/1/4 15:10,82.7
2020/1/4 15:20,83.2
2020/1/4 15:30,82.9
2020/1/4 15:40,82.4
2020/1/4 15:50,81.9
2020/1/4 16:00,81.7
2020/1/4 16:10,81.4
2020/1/4 16:20,80.8
2020/1/4 16:30,80.3
2020/1/4 16:40,80.8
2020/1/4 16:50,80.8
2020/1/4 17:00,80.8
2020/1/4 17:10,80.8
2020/1/4 17:20,80.4
2020/1/4 17:30,80
2020/1/4 17:40,79.2
2020/1/4 17:50,79.2
2020/1/4 18:00,81
2020/1/4 18:10,83.7
2020/1/4 18:20,85.9
2020/1/4 18:30,87.4
2020/1/4 18:40,89.3
2020/1/4 18:50,90.5
2020/1/4 19:00,91.2
2020/1/4 19:10,90.6
2020/1/4 19:20,90.1
2020/1/4 19:30,90.9
2020/1/4 19:40,91.4
2020/1/4 19:50,90.6
2020/1/4 20:00,89.7
2020/1/4 20:10,90
2020/1/4 20:20,90.3
2020/1/4 20:30,90.3
2020/1/4 20:40,90
2020/1/4 20:50,89.5
2020/1/4 21:00,88.7
2020/1/4 21:10,88.1
2020/1/4 21:20,87.9
2020/1/4 21:30,87.9
2020/1/4 21:40,87.8
2020/1/4 21:50,87.5
2020/1/4 22:00,87.5
2020/1/4 22:10,87.2
2020/1/4 22:20,86.8
2020/1/4 22:30,86.3
2020/1/4 22:40,86
2020/1/4 22:50,84.4
2020/1/4 23:00,84.4
2020/1/4 23:10,84
2020/1/4 23:20,83.7
2020/1/4 23:30,85.1
2020/1/4 23:40,85.7
2020/1/4 23:50,85.8
2020/1/5 0:00,85.3
2020/1/5 0:10,84.6
2020/1/5 0:20,84
2020/1/5 0:30,82.7
2020/1/5 0:40,80.6
2020/1/5 0:50,79.9
2020/1/5 1:00,78.9
2020/1/5 1:10,79.1
2020/1/5 1:20,80
2020/1/5 1:30,80.2
2020/1/5 1:40,80.1
2020/1/5 1:50,80.2
2020/1/5 2:00,79.7
2020/1/5 2:10,80.7
2020/1/5 2:20,81.2
2020/1/5 2:30,80.7
2020/1/5 2:40,79.7
2020/1/5 2:50,79.2
2020/1/5 3:00,79
2020/1/5 3:10,79.6
2020/1/5 3:20,79.7
2020/1/5 3:30,79.6
2020/1/5 3:40,79.2
2020/1/5 3:50,78.8
2020/1/5 4:00,78.3
2020/1/5 4:10,77.9
2020/1/5 4:20,78.1
2020/1/5 4:30,78.7
2020/1/5 4:40,78.9
2020/1/5 4:50,79.1
2020/1/5 5:00,79.3
2020/1/5 5:10,78.7
2020/1/5 5:20,78.4
2020/1/5 5:30,78.3
2020/1/5 5:40,78.3
2020/1/5 5:50,77.8
2020/1/5 6:00,76.3
2020/1/5 6:10,75.2
2020/1/5 6:20,74.8
2020/1/5 6:30,75.1
2020/1/5 6:40,74.7
2020/1/5 6:50,73
2020/1/5 7:00,71.5
2020/1/5 7:10,72.1
2020/1/5 7:20,71.2
2020/1/5 7:30,70.5
2020/1/5 7:40,69.6
2020/1/5 7:50,69.94
2020/1/5 8:00,69.69
2020/1/5 8:10,71.1
2020/1/5 8:20,71.1
2020/1/5 8:30,70
2020/1/5 8:40,69.33
2020/1/5 8:50,70.1
2020/1/5 9:00,70
2020/1/5 9:10,68.74
2020/1/5 9:20,68.01
2020/1/5 9:30,67.84
2020/1/5 9:40,68.55
2020/1/5 9:50,71.5
2020/1/5 10:00,79.9
2020/1/5 10:10,81.5
2020/1/5 10:20,80.9
2020/1/5 10:30,80.5
2020/1/5 10:40,80
2020/1/5 10:50,79.1
2020/1/5 11:00,77.6
2020/1/5 11:10,74.2
2020/1/5 11:20,71.4
2020/1/5 11:30,71.7
2020/1/5 11:40,72.1
2020/1/5 11:50,74.1
2020/1/5 12:00,68.9
2020/1/5 12:10,68.49
2020/1/5 12:20,68.51
2020/1/5 12:30,67.7
2020/1/5 12:40,67.72
2020/1/5 12:50,67.92
2020/1/5 13:00,67.99
2020/1/5 13:10,67.63
2020/1/5 13:20,67.5
2020/1/5 13:30,67.41
2020/1/5 13:40,67.89
2020/1/5 13:50,67.22
2020/1/5 14:00,66.15
2020/1/5 14:10,65.84
2020/1/5 14:20,65.22
2020/1/5 14:30,65.75
2020/1/5 14:40,66.06
2020/1/5 14:50,65.68
2020/1/5 15:00,66.46
2020/1/5 15:10,67.79
2020/1/5 15:20,68.53
2020/1/5 15:30,69.6
2020/1/5 15:40,70.3
2020/1/5 15:50,71.1
2020/1/5 16:00,71.4
2020/1/5 16:10,71.9
2020/1/5 16:20,72.9
2020/1/5 16:30,73.7
2020/1/5 16:40,74.4
2020/1/5 16:50,74.7
2020/1/5 17:00,75
2020/1/5 17:10,75.4
2020/1/5 17:20,76.2
2020/1/5 17:30,77.5
2020/1/5 17:40,78.2
2020/1/5 17:50,77.4
2020/1/5 18:00,77.4
2020/1/5 18:10,77.7
2020/1/5 18:20,78.1
2020/1/5 18:30,78.7
2020/1/5 18:40,79.6
2020/1/5 18:50,80.3
2020/1/5 19:00,82.1
2020/1/5 19:10,82.9
2020/1/5 19:20,83.2
2020/1/5 19:30,82.7
2020/1/5 19:40,82.7
2020/1/5 19:50,82.5
2020/1/5 20:00,82.9
2020/1/5 20:10,83.6
2020/1/5 20:20,83
2020/1/5 20:30,83.4
2020/1/5 20:40,84.1
2020/1/5 20:50,84.1
2020/1/5 21:00,83.6
2020/1/5 21:10,83.7
2020/1/5 21:20,83.6
2020/1/5 21:30,83.7
2020/1/5 21:40,83.8
2020/1/5 21:50,84
2020/1/5 22:00,84.1
2020/1/5 22:10,84.4
2020/1/5 22:20,84.1
2020/1/5 22:30,83.7
2020/1/5 22:40,83.4
2020/1/5 22:50,83.5
2020/1/5 23:00,83.4
2020/1/5 23:10,83.4
2020/1/5 23:20,83.9
2020/1/5 23:30,83.5
2020/1/5 23:40,83.3
2020/1/5 23:50,83.3
2020/1/6 0:00,83.3
2020/1/6 0:10,83.4
2020/1/6 0:20,83.5
2020/1/6 0:30,83.3
2020/1/6 0:40,83.5
2020/1/6 0:50,83.4
2020/1/6 1:00,83.3
2020/1/6 1:10,83.3
2020/1/6 1:20,83.5
2020/1/6 1:30,83
2020/1/6 1:40,83.4
2020/1/6 1:50,83.5
2020/1/6 2:00,83.5
2020/1/6 2:10,83.4
2020/1/6 2:20,83.3
2020/1/6 2:30,83.1
2020/1/6 2:40,83
2020/1/6 2:50,83.4
2020/1/6 3:00,83.6
2020/1/6 3:10,83.8
2020/1/6 3:20,83.6
2020/1/6 3:30,83.7
2020/1/6 3:40,85
2020/1/6 3:50,85.7
2020/1/6 4:00,86.2
2020/1/6 4:10,86.6
2020/1/6 4:20,86.5
2020/1/6 4:30,86.9
2020/1/6 4:40,86.7
2020/1/6 4:50,85.9
2020/1/6 5:00,86.2
2020/1/6 5:10,86.7
2020/1/6 5:20,86.6
2020/1/6 5:30,86.4
2020/1/6 5:40,86.6
2020/1/6 5:50,87
2020/1/6 6:00,87.1
2020/1/6 6:10,86.8
2020/1/6 6:20,86.6
2020/1/6 6:30,86.3
2020/1/6 6:40,86.6
2020/1/6 6:50,86.6
2020/1/6 7:00,86.3
2020/1/6 7:10,84.1
2020/1/6 7:20,82.4
2020/1/6 7:30,82.1
2020/1/6 7:40,82.9
2020/1/6 7:50,84.4
2020/1/6 8:00,85.2
2020/1/6 8:10,85.4
2020/1/6 8:20,85.5
2020/1/6 8:30,85.3
2020/1/6 8:40,84.9
2020/1/6 8:50,85.4
2020/1/6 9:00,86.3
2020/1/6 9:10,86.3
2020/1/6 9:20,86
2020/1/6 9:30,85.4
2020/1/6 9:40,84.5
2020/1/6 9:50,85.5
2020/1/6 10:00,85.6
2020/1/6 10:10,85.8
2020/1/6 10:20,86.6
2020/1/6 10:30,86.8
2020/1/6 10:40,87.1
2020/1/6 10:50,87
2020/1/6 11:00,86.2
2020/1/6 11:10,85.3
2020/1/6 11:20,84
2020/1/6 11:30,82.2
2020/1/6 11:40,81.7
2020/1/6 11:50,80.7
2020/1/6 12:00,80.2
2020/1/6 12:10,79.7
2020/1/6 12:20,79.4
2020/1/6 12:30,79.2
2020/1/6 12:40,78.7
2020/1/6 12:50,78.6
2020/1/6 13:00,78.7
2020/1/6 13:10,78.8
2020/1/6 13:20,78.6
2020/1/6 13:30,78.2
2020/1/6 13:40,77.6
2020/1/6 13:50,76.9
2020/1/6 14:00,76.3
2020/1/6 14:10,75.4
2020/1/6 14:20,74.1
2020/1/6 14:30,71.4
2020/1/6 14:40,69.71
2020/1/6 14:50,69.14
2020/1/6 15:00,69.25
2020/1/6 15:10,69.91
2020/1/6 15:20,70.1
2020/1/6 15:30,70
2020/1/6 15:40,69.78
2020/1/6 15:50,69.91
2020/1/6 16:00,70.8
2020/1/6 16:10,71.6
2020/1/6 16:20,72.1
2020/1/6 16:30,72.8
2020/1/6 16:40,73.6
2020/1/6 16:50,74.2
2020/1/6 17:00,74.3
2020/1/6 17:10,74.7
2020/1/6 17:20,75.6
2020/1/6 17:30,76.3
2020/1/6 17:40,77.6
2020/1/6 17:50,79.1
2020/1/6 18:00,80.1
2020/1/6 18:10,80.5
2020/1/6 18:20,80.9
2020/1/6 18:30,81.1
2020/1/6 18:40,81.4
2020/1/6 18:50,81.5
2020/1/6 19:00,82.1
2020/1/6 19:10,83.1
2020/1/6 19:20,84.3
2020/1/6 19:30,84.8
2020/1/6 19:40,85.6
2020/1/6 19:50,86.3
2020/1/6 20:00,87.6
2020/1/6 20:10,88.1
2020/1/6 20:20,87.7
2020/1/6 20:30,87.8
2020/1/6 20:40,88.6
2020/1/6 20:50,89.6
2020/1/6 21:00,90.1
2020/1/6 21:10,90.4
2020/1/6 21:20,90.7
2020/1/6 21:30,90.6
2020/1/6 21:40,91.5
2020/1/6 21:50,92.3
2020/1/6 22:00,92.5
2020/1/6 22:10,92.5
2020/1/6 22:20,92.8
2020/1/6 22:30,92.5
2020/1/6 22:40,92.3
2020/1/6 22:50,92.1
2020/1/6 23:00,92.1
2020/1/6 23:10,91.9
2020/1/6 23:20,91.1
2020/1/6 23:30,91.5
2020/1/6 23:40,90.7
2020/1/6 23:50,89.6
2020/1/7 0:00,89.6
2020/1/7 0:10,89.9
2020/1/7 0:20,89.2
2020/1/7 0:30,87.8
2020/1/7 0:40,87.6
2020/1/7 0:50,87.8
2020/1/7 1:00,87.9
2020/1/7 1:10,87.7
2020/1/7 1:20,85
2020/1/7 1:30,84.7
2020/1/7 1:40,85
2020/1/7 1:50,85.4
2020/1/7 2:00,85.6
2020/1/7 2:10,85.3
2020/1/7 2:20,85.5
2020/1/7 2:30,85.6
2020/1/7 2:40,85.7
2020/1/7 2:50,86.4
2020/1/7 3:00,86.4
2020/1/7 3:10,85.6
2020/1/7 3:20,85.2
2020/1/7 3:30,85.1
2020/1/7 3:40,84.8
2020/1/7 3:50,84.3
2020/1/7 4:00,84.1
2020/1/7 4:10,84
2020/1/7 4:20,83.9
2020/1/7 4:30,83.5
2020/1/7 4:40,83.2
2020/1/7 4:50,82.9
2020/1/7 5:00,83.5
2020/1/7 5:10,84.8
2020/1/7 5:20,85.6
2020/1/7 5:30,85.8
2020/1/7 5:40,85.8
2020/1/7 5:50,85.5
2020/1/7 6:00,84.8
2020/1/7 6:10,83
2020/1/7 6:20,84.6
2020/1/7 6:30,85.4
2020/1/7 6:40,84.2
2020/1/7 6:50,84
2020/1/7 7:00,84.8
2020/1/7 7:10,85.8
2020/1/7 7:20,85.1
2020/1/7 7:30,84.8
2020/1/7 7:40,85.7
2020/1/7 7:50,86.5
2020/1/7 8:00,86
2020/1/7 8:10,85.8
2020/1/7 8:20,85.5
2020/1/7 8:30,84.6
2020/1/7 8:40,85.2
2020/1/7 8:50,85.7
2020/1/7 9:00,85.6
2020/1/7 9:10,86.6
2020/1/7 9:20,87.8
2020/1/7 9:30,87.4
2020/1/7 9:40,88.3
2020/1/7 9:50,89.3
2020/1/7 10:00,90
2020/1/7 10:10,90.1
2020/1/7 10:20,89
2020/1/7 10:30,89.4
2020/1/7 10:40,89.6
2020/1/7 10:50,89.5
2020/1/7 11:00,89.4
2020/1/7 11:10,89.6
2020/1/7 11:20,90.5
2020/1/7 11:30,91.5
2020/1/7 11:40,91.3
2020/1/7 11:50,91.5
2020/1/7 12:00,91.6
2020/1/7 12:10,91.5
2020/1/7 12:20,91.1
2020/1/7 12:30,91.4
2020/1/7 12:40,91
2020/1/7 12:50,90.7
2020/1/7 13:00,90.3
2020/1/7 13:10,88.5
2020/1/7 13:20,86.5
